epoch,train_loss,val_loss,learning_rate,train_time,val_time
0,,0.009818021208047867,9.999999747378752e-05,,
0,0.0009012853843159974,0.0008487438317388296,9.999999747378752e-05,,
1,1.3010597285756376e-05,1.345658256468596e-05,9.999999747378752e-05,28.010934829711914,0.07865428924560547
2,2.958891172966105e-06,2.952731165350997e-06,9.999999747378752e-05,28.529918670654297,0.07926511764526367
3,1.5152741070778575e-06,1.5033625686555752e-06,9.999999747378752e-05,28.24708366394043,0.07669520378112793
4,1.3132693084116909e-06,1.3165262089387397e-06,9.999999747378752e-05,28.352291107177734,0.07931852340698242
